clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,31,Standing,Unknown,False,0.773,0.0,1330.9682
Backward_fall,32,Standing,Unknown,False,0.765,0.0,237.0123
Backward_fall,33,Standing,Unknown,False,0.757,0.0,312.6923
Backward_fall,34,Standing,Unknown,False,0.746,0.0,217.4414
Backward_fall,35,Standing,Unknown,False,0.733,0.0,209.0419
Backward_fall,36,,Unknown,,0.715,0.0,216.0042
Backward_fall,37,,Unknown,,0.7,0.0,239.9003
Backward_fall,38,,Unknown,,0.682,0.0,349.3152
Backward_fall,39,,Unknown,,0.666,0.0,227.6768
Backward_fall,40,,Unknown,,0.653,0.0,274.7339
Backward_fall,41,,Unknown,,0.645,0.0,213.9083
Backward_fall,42,,Unknown,,0.64,0.0,221.2619
Backward_fall,43,,Unknown,,0.635,0.0,289.0342
Backward_fall,44,,Unknown,,0.632,0.0,220.0414
Backward_fall,45,,Unknown,,0.629,0.0,274.2464
Backward_fall,46,,Unknown,,0.626,0.0,188.4923
Backward_fall,47,,Unknown,,0.62,0.0,224.4217
Backward_fall,48,,Unknown,,0.611,0.0,224.8951
Backward_fall,49,,Unknown,,0.593,0.0,199.6645
Backward_fall,50,,Unknown,,0.568,0.0,189.256
Backward_fall,51,,Unknown,,0.537,0.0,179.8491
Backward_fall,52,,Unknown,,0.501,0.0,203.9854
Backward_fall,53,,Unknown,,0.455,0.0,171.8501
Backward_fall,54,,Unknown,,0.401,0.0,168.9782
Backward_fall,55,,Sitting,,0.36,0.0,193.9993
Backward_fall,56,,Sitting,,0.448,0.0,183.5553
Backward_fall,57,,Sitting,,0.535,0.0,179.6656
Backward_fall,58,,Sitting,,0.611,0.0,178.5693
Backward_fall,59,,Sitting,,0.675,0.0,174.8303
Backward_fall,60,,Sitting,,0.725,0.0,226.7264
Backward_fall,61,,Sitting,,0.765,0.0,182.3422
Backward_fall,62,,Sitting,,0.8,0.0,227.9713
Backward_fall,63,,Sitting,,0.83,0.0,219.5413
Backward_fall,64,,Sitting,,0.845,0.0,318.7345
Backward_fall,65,,Sitting,,0.866,0.0,376.574
Backward_fall,66,,Sitting,,0.885,0.0,283.7806
Backward_fall,67,,Sitting,,0.896,0.0,234.829
Backward_fall,68,,Sitting,,0.906,0.0,219.8727
Backward_fall,69,Lying,Sitting,False,0.912,0.0,209.4999
Backward_fall,70,Lying,Sitting,False,0.914,0.0,225.8634
Backward_fall,71,Lying,Sitting,False,0.919,0.0,226.0569
Backward_fall,72,Lying,Sitting,False,0.919,0.0,264.8065
Backward_fall,73,Lying,Sitting,False,0.92,0.0,228.6141
Backward_fall,74,Lying,Sitting,False,0.921,0.0,178.909
Backward_fall,75,Lying,Sitting,False,0.919,0.0,174.673
Backward_fall,76,Lying,Sitting,False,0.912,0.0,177.9131
Backward_fall,77,Lying,Sitting,False,0.909,0.0,197.379
