frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
1,0.03333333333333333,Standing,False,False,False,0.0,0.55
2,0.06666666666666667,Standing,False,False,False,0.0,0.62
3,0.1,Standing,False,False,False,0.0,0.62
4,0.13333333333333333,Standing,False,False,False,0.0,0.62
5,0.16666666666666666,Standing,False,False,False,0.0,0.62
6,0.2,Standing,False,False,False,0.0,0.62
7,0.23333333333333334,Standing,False,False,False,0.0,0.62
8,0.26666666666666666,Standing,False,False,False,0.0,0.62
9,0.3,Standing,False,False,False,0.0,0.62
10,0.3333333333333333,Standing,False,False,False,0.0,0.62
11,0.36666666666666664,Standing,False,False,False,0.0,0.62
12,0.4,Standing,False,False,False,0.0,0.62
13,0.43333333333333335,Standing,False,False,False,0.0,0.62
14,0.4666666666666667,Standing,False,False,False,0.0,0.62
15,0.5,Standing,False,False,False,0.0,0.62
16,0.5333333333333333,Standing,False,False,False,0.0,0.62
17,0.5666666666666667,Standing,False,False,False,0.0,0.62
18,0.6,Standing,False,False,False,0.0,0.62
19,0.6333333333333333,Unknown,False,False,False,0.0,0.0
20,0.6666666666666666,Unknown,False,False,False,0.0,0.0
21,0.7,Unknown,False,False,False,0.0,0.62
22,0.7333333333333333,Unknown,False,False,False,0.0,0.62
23,0.7666666666666667,Unknown,False,False,False,0.0,0.0
24,0.8,Unknown,False,False,False,0.0,0.0
25,0.8333333333333334,Unknown,False,False,False,0.0,0.62
26,0.8666666666666667,Unknown,False,False,False,0.0,0.0
27,0.9,Unknown,False,False,False,0.0,0.62
28,0.9333333333333333,Unknown,False,False,False,0.0,0.62
29,0.9666666666666667,Unknown,False,False,False,0.0,0.62
30,1.0,Unknown,False,False,False,0.0493,0.62
31,1.0333333333333334,Unknown,False,False,False,0.0615,0.0
32,1.0666666666666667,Unknown,False,False,False,0.0734,0.62
33,1.1,Unknown,False,False,False,0.093,0.62
34,1.1333333333333333,Unknown,False,False,False,0.0776,0.0
35,1.1666666666666667,Unknown,False,False,False,0.0749,0.62
36,1.2,Unknown,False,False,False,0.0816,0.62
37,1.2333333333333334,Unknown,False,False,False,0.06,0.0
38,1.2666666666666666,Unknown,False,False,False,0.0585,0.62
39,1.3,Unknown,False,False,False,0.0363,0.0
40,1.3333333333333333,Unknown,False,False,False,0.0291,0.62
41,1.3666666666666667,Unknown,False,False,False,0.0257,0.62
42,1.4,Unknown,False,False,False,0.0335,0.62
43,1.4333333333333333,Unknown,False,False,False,0.0477,0.62
44,1.4666666666666666,Sitting,False,False,False,0.073,0.62
45,1.5,Sitting,False,False,False,0.1104,0.62
46,1.5333333333333334,Sitting,False,False,False,0.1606,0.62
47,1.5666666666666667,Sitting,False,False,False,0.22,0.62
48,1.6,Sitting,False,False,False,0.3961,0.62
49,1.6333333333333333,Sitting,False,True,True,0.5709,0.62
50,1.6666666666666667,Sitting,False,True,True,0.7499,0.62
51,1.7,Sitting,False,True,True,0.8849,0.62
52,1.7333333333333334,Sitting,False,True,True,0.9385,0.62
53,1.7666666666666666,Sitting,False,True,True,0.9489,0.62
54,1.8,Sitting,False,True,True,0.9518,0.62
55,1.8333333333333333,Sitting,False,True,True,0.913,0.62
56,1.8666666666666667,Sitting,False,True,True,0.9008,0.62
57,1.9,Sitting,False,True,True,0.8696,0.62
58,1.9333333333333333,Sitting,False,True,True,0.8421,0.62
59,1.9666666666666666,Sitting,False,True,True,0.823,0.62
60,2.0,Sitting,False,True,True,0.744,0.62
61,2.033333333333333,Sitting,False,True,True,0.7174,0.62
62,2.066666666666667,Sitting,False,True,True,0.6972,0.62
63,2.1,Sitting,False,True,True,0.6424,0.62
64,2.1333333333333333,Sitting,False,True,True,0.6294,0.62
65,2.1666666666666665,Sitting,False,True,True,0.6085,0.62
66,2.2,Lying,False,True,True,0.5853,0.65
67,2.2333333333333334,Lying,False,True,True,0.5749,0.65
68,2.2666666666666666,Lying,False,True,True,0.569,0.65
69,2.3,Lying,False,True,True,0.5626,0.65
70,2.3333333333333335,Lying,False,True,True,0.5555,0.65
71,2.3666666666666667,Lying,False,True,True,0.546,0.65
72,2.4,Lying,False,True,True,0.531,0.65
73,2.433333333333333,Lying,False,True,True,0.514,0.65
74,2.466666666666667,Lying,False,False,False,0.491,0.65
75,2.5,Lying,False,False,False,0.4608,0.65
76,2.533333333333333,Lying,False,False,False,0.4343,0.65
77,2.566666666666667,Lying,False,False,False,0.3996,0.65
78,2.6,Lying,False,False,False,0.3672,0.65
79,2.6333333333333333,Lying,False,False,False,0.3453,0.65
80,2.6666666666666665,Lying,False,False,False,0.3216,0.65
81,2.7,Lying,False,False,False,0.2955,0.65
82,2.7333333333333334,Lying,False,False,False,0.2402,0.65
83,2.7666666666666666,Lying,False,False,False,0.2046,0.65
84,2.8,Lying,False,False,False,0.1641,0.65
85,2.8333333333333335,Sitting,False,False,False,0.1367,0.62
86,2.8666666666666667,Sitting,False,False,False,0.1172,0.62
87,2.9,Sitting,False,False,False,0.102,0.62
88,2.933333333333333,Sitting,False,False,False,0.0881,0.62
89,2.966666666666667,Sitting,False,False,False,0.0827,0.62
90,3.0,Sitting,False,False,False,0.0817,0.62
91,3.033333333333333,Sitting,False,False,False,0.0858,0.62
92,3.066666666666667,Sitting,False,False,False,0.089,0.62
93,3.1,Sitting,False,False,False,0.0939,0.62
94,3.1333333333333333,Sitting,False,False,False,0.1019,0.62
95,3.1666666666666665,Sitting,False,False,False,0.1092,0.62
96,3.2,Sitting,False,False,False,0.1277,0.62
97,3.2333333333333334,Sitting,False,False,False,0.143,0.62
98,3.2666666666666666,Sitting,False,False,False,0.1942,0.62
99,3.3,Sitting,False,False,False,0.2766,0.62
100,3.3333333333333335,Sitting,False,False,False,0.3498,0.62
101,3.3666666666666667,Sitting,False,False,False,0.4086,0.62
102,3.4,Sitting,False,False,False,0.4587,0.62
103,3.433333333333333,Sitting,False,False,False,0.4991,0.62
104,3.466666666666667,Sitting,False,True,True,0.5333,0.62
105,3.5,Sitting,False,True,True,0.5624,0.62
106,3.533333333333333,Sitting,False,True,True,0.5908,0.62
107,3.566666666666667,Sitting,False,True,True,0.6292,0.62
108,3.6,Sitting,False,True,True,0.7075,0.62
109,3.6333333333333333,Sitting,False,True,True,0.7915,0.62
110,3.6666666666666665,Sitting,False,True,True,0.8613,0.62
111,3.7,Sitting,False,True,True,0.9229,0.62
112,3.7333333333333334,Sitting,False,True,True,0.9613,0.62
113,3.7666666666666666,Sitting,False,True,True,0.9659,0.62
114,3.8,Sitting,False,True,True,0.9565,0.62
115,3.8333333333333335,Sitting,False,True,True,0.9747,0.62
116,3.8666666666666667,Sitting,False,True,True,0.9829,0.62
117,3.9,Sitting,False,True,True,0.9866,0.62
118,3.933333333333333,Sitting,False,True,True,0.9897,0.62
119,3.966666666666667,Sitting,False,True,True,0.9909,0.62
120,4.0,Sitting,False,True,True,0.9909,0.62
121,4.033333333333333,Sitting,False,True,True,0.9917,0.62
122,4.066666666666666,Sitting,False,True,True,0.9917,0.62
123,4.1,Sitting,False,True,True,0.9918,0.62
124,4.133333333333334,Sitting,False,True,True,0.9925,0.62
125,4.166666666666667,Sitting,False,True,True,0.9928,0.62
126,4.2,Sitting,False,True,True,0.9928,0.62
127,4.233333333333333,Sitting,False,True,True,0.9933,0.62
128,4.266666666666667,Sitting,False,True,True,0.9931,0.62
129,4.3,Sitting,False,True,True,0.993,0.62
130,4.333333333333333,Sitting,False,True,True,0.9928,0.62
131,4.366666666666666,Sitting,False,True,True,0.9924,0.62
132,4.4,Sitting,False,True,True,0.992,0.62
133,4.433333333333334,Sitting,False,True,True,0.9921,0.62
134,4.466666666666667,Sitting,False,True,True,0.992,0.62
135,4.5,Sitting,False,True,True,0.9917,0.62
136,4.533333333333333,Sitting,False,True,True,0.9913,0.62
137,4.566666666666666,Sitting,False,True,True,0.9904,0.62
138,4.6,Sitting,False,True,True,0.9906,0.62
139,4.633333333333334,Sitting,False,True,True,0.9901,0.62
140,4.666666666666667,Sitting,False,True,True,0.9892,0.62
