clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,31,Standing,Standing,True,0.954,0.0,73.0359
Backward_fall,32,Standing,Standing,True,0.953,0.0,55.9713
Backward_fall,33,Standing,Standing,True,0.957,0.0,48.1475
Backward_fall,34,Standing,Standing,True,0.958,0.0,46.4829
Backward_fall,35,Standing,Standing,True,0.957,0.0,56.5572
Backward_fall,36,,Standing,,0.953,0.0,53.4349
Backward_fall,37,,Standing,,0.945,0.0,54.9415
Backward_fall,38,,Standing,,0.939,0.0,55.0682
Backward_fall,39,,Standing,,0.94,0.0,50.148
Backward_fall,40,,Standing,,0.932,0.0,56.9142
Backward_fall,41,,Standing,,0.932,0.0,51.5693
Backward_fall,42,,Standing,,0.938,0.0,61.0372
Backward_fall,43,,Standing,,0.892,0.0,58.1851
Backward_fall,44,,Standing,,0.86,0.0,50.7823
Backward_fall,45,,Standing,,0.805,0.0,54.4688
Backward_fall,46,,Standing,,0.706,0.0,54.1672
Backward_fall,47,,Standing,,0.666,0.0,64.1772
Backward_fall,48,,Standing,,0.634,0.0,60.5739
Backward_fall,49,,Standing,,0.617,0.0,76.7648
Backward_fall,50,,Standing,,0.61,0.0,79.0363
Backward_fall,51,,Standing,,0.611,0.0,62.5958
Backward_fall,52,,Standing,,0.582,0.0,59.8852
Backward_fall,53,,Standing,,0.578,0.0,59.3698
Backward_fall,54,,Standing,,0.575,0.0,58.1693
Backward_fall,55,,Standing,,0.583,0.0,57.4197
Backward_fall,56,,Standing,,0.627,0.0,56.6929
Backward_fall,57,,Standing,,0.693,0.0,80.8161
Backward_fall,58,,Standing,,0.72,0.0,126.0888
Backward_fall,59,,Standing,,0.758,0.0,74.6233
Backward_fall,60,,Standing,,0.765,0.0,64.1911
Backward_fall,61,,Standing,,0.76,0.0,63.7915
Backward_fall,62,,Standing,,0.79,0.0,66.3369
Backward_fall,63,,Standing,,0.774,0.0,75.1131
Backward_fall,64,,Standing,,0.765,0.0,71.6548
Backward_fall,65,,Standing,,0.756,0.0,73.7565
Backward_fall,66,,Standing,,0.748,0.0,67.4045
Backward_fall,67,,Standing,,0.73,0.0,70.6951
Backward_fall,68,,Standing,,0.714,0.0,65.1748
Backward_fall,69,Lying,Standing,False,0.711,0.0,57.2664
Backward_fall,70,Lying,Standing,False,0.702,0.0,56.4593
Backward_fall,71,Lying,Standing,False,0.69,0.0,60.6106
Backward_fall,72,Lying,Standing,False,0.704,0.0,52.8569
Backward_fall,73,Lying,Standing,False,0.678,0.0,47.1834
Backward_fall,74,Lying,Standing,False,0.653,0.0,45.7313
Backward_fall,75,Lying,Standing,False,0.668,0.0,57.9873
Backward_fall,76,Lying,Standing,False,0.663,0.0,63.8192
Backward_fall,77,Lying,Standing,False,0.688,0.0,54.8432
Backward_fall,78,Lying,Standing,False,0.724,0.0,62.2974
Backward_fall,79,Lying,Standing,False,0.711,0.0,71.7854
Backward_fall,80,Lying,Standing,False,0.734,0.0,63.6333
Backward_fall,81,Lying,Standing,False,0.744,0.0,62.453
Backward_fall,82,Lying,Standing,False,0.749,0.0,53.3348
Backward_fall,83,Lying,Standing,False,0.772,0.0,60.1099
Backward_fall,84,Lying,Standing,False,0.783,0.0,78.2528
Backward_fall,85,Lying,Standing,False,0.779,0.0,85.7799
Backward_fall,86,Lying,Standing,False,0.751,0.0,65.6074
Backward_fall,87,Lying,Standing,False,0.739,0.0,64.2635
