clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,31,Standing,Standing,True,0.408,0.0,1236.8806
Backward_fall,32,Standing,Unknown,False,0.432,0.0,162.0074
Backward_fall,33,Standing,Unknown,False,0.48,0.0,182.2646
Backward_fall,34,Standing,Unknown,False,0.527,0.0,174.3841
Backward_fall,35,Standing,Unknown,False,0.559,0.0,164.3656
Backward_fall,36,,Unknown,,0.581,0.0,147.2908
Backward_fall,37,,Unknown,,0.594,0.0,162.4058
Backward_fall,38,,Unknown,,0.599,0.0,138.4776
Backward_fall,39,,Unknown,,0.598,0.0,137.7146
Backward_fall,40,,Unknown,,0.593,0.0,139.3551
Backward_fall,41,,Unknown,,0.584,0.0,151.2729
Backward_fall,42,,Unknown,,0.575,0.0,139.7353
Backward_fall,43,,Unknown,,0.565,0.0,135.2905
Backward_fall,44,,Unknown,,0.552,0.0,133.2402
Backward_fall,45,,Unknown,,0.531,0.0,143.2387
Backward_fall,46,,Unknown,,0.51,0.0,154.5778
Backward_fall,47,,Unknown,,0.484,0.0,154.7461
Backward_fall,48,,Unknown,,0.449,0.0,186.0989
Backward_fall,49,,Unknown,,0.403,0.0,142.8521
Backward_fall,50,,Unknown,,0.35,0.0,171.3011
Backward_fall,51,,Standing,,0.396,0.0,149.4986
Backward_fall,52,,Standing,,0.475,0.0,145.8092
Backward_fall,53,,Standing,,0.553,0.0,150.5311
Backward_fall,54,,Standing,,0.626,0.0,129.5603
Backward_fall,55,,Standing,,0.688,0.0,134.4104
Backward_fall,56,,Standing,,0.737,0.0,168.6921
Backward_fall,57,,Standing,,0.772,0.0,149.0443
Backward_fall,58,,Standing,,0.796,0.0,126.8936
Backward_fall,59,,Standing,,0.817,0.0,141.8684
Backward_fall,60,,Standing,,0.825,0.0,161.987
Backward_fall,61,,Standing,,0.838,0.0,173.5792
Backward_fall,62,,Standing,,0.845,0.0,151.6577
Backward_fall,63,,Standing,,0.852,0.0,140.3046
Backward_fall,64,,Standing,,0.864,0.0,145.3358
Backward_fall,65,,Standing,,0.869,0.0,139.4671
Backward_fall,66,,Standing,,0.868,0.0,136.4457
Backward_fall,67,,Standing,,0.87,0.0,140.8893
Backward_fall,68,,Standing,,0.877,0.0,132.8973
Backward_fall,69,Lying,Standing,False,0.885,0.0,136.7495
Backward_fall,70,Lying,Standing,False,0.888,0.0,120.0927
Backward_fall,71,Lying,Standing,False,0.891,0.0,111.3885
Backward_fall,72,Lying,Standing,False,0.895,0.0,111.3361
Backward_fall,73,Lying,Standing,False,0.901,0.0,111.8061
Backward_fall,74,Lying,Standing,False,0.898,0.0,113.3007
Backward_fall,75,Lying,Standing,False,0.899,0.0,107.8619
Backward_fall,76,Lying,Standing,False,0.888,0.0,117.6566
Backward_fall,77,Lying,Standing,False,0.886,0.0,122.4267
Backward_fall,78,Lying,Standing,False,0.879,0.0,122.8159
Backward_fall,79,Lying,Standing,False,0.865,0.0,164.1003
Backward_fall,80,Lying,Standing,False,0.842,0.0,111.6815
Backward_fall,81,Lying,Standing,False,0.812,0.0,107.6652
Backward_fall,82,Lying,Standing,False,0.775,0.0,97.8608
Backward_fall,83,Lying,Standing,False,0.737,0.0,92.3475
Backward_fall,84,Lying,Standing,False,0.715,0.0,93.5907
Backward_fall,85,Lying,Standing,False,0.698,0.0,91.613
Backward_fall,86,Lying,Standing,False,0.678,0.0,104.7222
Backward_fall,87,Lying,Standing,False,0.689,0.0,100.8643
Backward_fall,88,Lying,Standing,False,0.669,0.0,92.2798
Backward_fall,89,Lying,Standing,False,0.659,0.0,89.8561
Backward_fall,90,Lying,Standing,False,0.67,0.0,125.2061
Backward_fall,91,Lying,Standing,False,0.696,0.0,128.3733
Backward_fall,92,Lying,Standing,False,0.675,0.0,134.0044
Backward_fall,93,Lying,Standing,False,0.68,0.0,116.3523
Backward_fall,94,Lying,Standing,False,0.613,0.0,107.9359
Backward_fall,95,Lying,Standing,False,0.642,0.0,127.0945
Backward_fall,96,Lying,Standing,False,0.633,0.0,108.5359
Backward_fall,97,Lying,Standing,False,0.656,0.0,105.5133
Backward_fall,98,Lying,Standing,False,0.665,0.0,120.6905
Backward_fall,99,Lying,Standing,False,0.691,0.0,106.6176
Backward_fall,100,Lying,Standing,False,0.729,1.0,119.5446
Backward_fall,101,Lying,Standing,False,0.778,0.0,148.9204
Backward_fall,102,Lying,Standing,False,0.837,0.0,115.9171
Backward_fall,103,Lying,Standing,False,0.874,0.0,119.0366
Backward_fall,104,Lying,Standing,False,0.902,0.0,120.3271
Backward_fall,105,Lying,Standing,False,0.913,1.0,131.2723
Backward_fall,106,Lying,Standing,False,0.918,1.0,145.9155
Backward_fall,107,Lying,Standing,False,0.917,0.0,130.9373
Backward_fall,108,Lying,Standing,False,0.93,0.0,146.7298
Backward_fall,109,Lying,Standing,False,0.94,0.0,199.393
Backward_fall,110,Lying,Standing,False,0.947,0.0,121.6259
Backward_fall,111,Lying,Standing,False,0.948,0.0,123.8867
Chair_fall,31,Sitting,Unknown,False,0.642,1.0,117.8033
Chair_fall,32,Sitting,Unknown,False,0.642,1.0,114.6782
Chair_fall,33,Sitting,Unknown,False,0.642,1.0,117.445
Chair_fall,34,Sitting,Unknown,False,0.642,1.0,110.5808
