clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,31,Standing,Unknown,False,0.418,0.0,2440.492
Backward_fall,32,Standing,Unknown,False,0.412,0.0,244.3256
Backward_fall,33,Standing,Unknown,False,0.405,0.0,381.2035
Backward_fall,34,Standing,Unknown,False,0.4,0.0,244.7557
Backward_fall,35,Standing,Unknown,False,0.394,0.0,821.6295
Backward_fall,36,,Unknown,,0.39,0.0,840.1141
Backward_fall,37,,Unknown,,0.388,0.0,1022.2096
Backward_fall,38,,Unknown,,0.387,0.0,998.9772
Backward_fall,39,,Unknown,,0.388,0.0,1455.6173
Backward_fall,40,,Unknown,,0.389,0.0,896.9103
Backward_fall,41,,Unknown,,0.39,0.0,787.0634
Backward_fall,42,,Unknown,,0.392,0.0,819.4658
Backward_fall,43,,Unknown,,0.393,0.0,390.7268
Backward_fall,44,,Unknown,,0.394,0.0,390.7822
Backward_fall,45,,Unknown,,0.395,0.0,262.5282
Backward_fall,46,,Unknown,,0.397,0.0,415.7328
Backward_fall,47,,Unknown,,0.397,0.0,327.4924
Backward_fall,48,,Unknown,,0.397,0.0,275.9829
Backward_fall,49,,Unknown,,0.399,0.0,183.4281
Backward_fall,50,,Unknown,,0.401,0.0,408.9768
Backward_fall,51,,Unknown,,0.403,0.0,222.1888
Backward_fall,52,,Unknown,,0.405,0.0,771.1066
Backward_fall,53,,Unknown,,0.408,0.0,311.7726
Backward_fall,54,,Unknown,,0.412,0.0,172.1411
Backward_fall,55,,Unknown,,0.418,0.0,192.7313
Backward_fall,56,,Unknown,,0.423,0.0,321.0
Backward_fall,57,,Unknown,,0.428,0.0,153.0806
Backward_fall,58,,Unknown,,0.432,0.0,175.5782
Backward_fall,59,,Unknown,,0.433,0.0,180.0034
Backward_fall,60,,Unknown,,0.432,0.0,144.2534
Backward_fall,61,,Unknown,,0.431,0.0,169.7983
Backward_fall,62,,Unknown,,0.43,0.0,186.2849
Backward_fall,63,,Unknown,,0.43,0.0,201.0673
Backward_fall,64,,Unknown,,0.429,0.0,180.2945
Backward_fall,65,,Unknown,,0.428,0.0,174.4657
Backward_fall,66,,Unknown,,0.426,0.0,170.7127
Backward_fall,67,,Unknown,,0.422,0.0,166.388
Backward_fall,68,,Unknown,,0.413,0.0,164.5012
Backward_fall,69,Lying,Unknown,False,0.411,0.0,184.3968
Backward_fall,70,Lying,Unknown,False,0.406,0.0,347.5793
Backward_fall,71,Lying,Unknown,False,0.395,0.0,486.5599
Backward_fall,72,Lying,Unknown,False,0.389,0.0,183.1271
Backward_fall,73,Lying,Unknown,False,0.386,0.0,187.1725
Backward_fall,74,Lying,Unknown,False,0.385,0.0,204.7738
Backward_fall,75,Lying,Unknown,False,0.385,0.0,155.168
Backward_fall,76,Lying,Unknown,False,0.385,0.0,166.3823
Backward_fall,77,Lying,Unknown,False,0.389,0.0,157.7576
Backward_fall,78,Lying,Unknown,False,0.393,0.0,169.0835
Backward_fall,79,Lying,Unknown,False,0.394,0.0,165.5609
