clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Backward_fall,31,Standing,Standing,True,1.0,0.0,12.9507
Backward_fall,32,Standing,Standing,True,1.0,0.0,8.6921
Backward_fall,33,Standing,Standing,True,1.0,0.0,10.0106
Backward_fall,34,Standing,Standing,True,1.0,0.0,14.6993
Backward_fall,35,Standing,Standing,True,1.0,0.0,12.9928
Backward_fall,36,,Standing,,1.0,0.0,16.1839
Backward_fall,37,,Standing,,1.0,0.0,24.0093
Backward_fall,38,,Standing,,1.0,0.0,161.5214
Backward_fall,39,,Standing,,0.999,0.0,184.3212
Backward_fall,40,,Standing,,0.999,0.0,61.8684
Backward_fall,41,,Standing,,0.999,0.0,16.0318
Backward_fall,42,,Standing,,0.999,0.0,15.8572
Backward_fall,43,,Standing,,0.999,0.0,18.5889
Backward_fall,44,,Standing,,0.998,0.0,18.3468
Backward_fall,45,,Standing,,0.993,0.0,48.3182
Backward_fall,46,,Standing,,0.968,0.0,45.7824
Backward_fall,47,,Standing,,0.958,0.0,22.4339
Backward_fall,48,,Standing,,0.915,0.0,15.1649
Backward_fall,49,,Standing,,0.882,0.0,11.6912
Backward_fall,50,,Standing,,0.853,0.0,13.4293
Backward_fall,51,,Standing,,0.834,0.0,9.1766
Backward_fall,52,,Standing,,0.816,0.0,10.0968
Backward_fall,53,,Standing,,0.828,0.0,12.125
Backward_fall,54,,Standing,,0.831,0.0,11.3105
Backward_fall,55,,Standing,,0.872,0.0,13.0908
Backward_fall,56,,Standing,,0.904,0.0,10.4867
Backward_fall,57,,Standing,,0.932,0.0,11.7539
Backward_fall,58,,Standing,,0.95,0.0,8.3134
Backward_fall,59,,Standing,,0.971,0.0,11.1373
Backward_fall,60,,Standing,,0.983,0.0,12.7155
Backward_fall,61,,Standing,,0.99,0.0,10.0116
Backward_fall,62,,Standing,,0.988,0.0,14.2627
Backward_fall,63,,Standing,,0.987,0.0,13.837
Backward_fall,64,,Standing,,0.986,0.0,12.2477
Backward_fall,65,,Standing,,0.985,0.0,14.0537
Backward_fall,66,,Standing,,0.986,0.0,8.561
Backward_fall,67,,Standing,,0.984,0.0,12.1878
Backward_fall,68,,Standing,,0.984,0.0,9.0761
Backward_fall,69,Lying,Standing,False,0.983,0.0,10.3802
Backward_fall,70,Lying,Standing,False,0.982,0.0,11.0159
Backward_fall,71,Lying,Standing,False,0.978,0.0,9.4062
Backward_fall,72,Lying,Standing,False,0.978,0.0,11.3131
Backward_fall,73,Lying,Standing,False,0.967,0.0,11.6901
Backward_fall,74,Lying,Standing,False,0.968,0.0,6.7897
Backward_fall,75,Lying,Standing,False,0.969,0.0,8.7788
Backward_fall,76,Lying,Standing,False,0.971,0.0,10.2608
Backward_fall,77,Lying,Standing,False,0.972,0.0,11.3575
Backward_fall,78,Lying,Standing,False,0.977,0.0,12.6599
Backward_fall,79,Lying,Standing,False,0.98,0.0,13.2361
Backward_fall,80,Lying,Standing,False,0.992,0.0,12.8309
Backward_fall,81,Lying,Standing,False,0.994,0.0,15.4571
Backward_fall,82,Lying,Standing,False,0.995,0.0,15.9131
Backward_fall,83,Lying,Standing,False,0.997,0.0,10.2628
Backward_fall,84,Lying,Standing,False,0.998,0.0,9.5786
Backward_fall,85,Lying,Standing,False,0.999,0.0,14.7723
Backward_fall,86,Lying,Standing,False,0.999,0.0,8.9191
Backward_fall,87,Lying,Standing,False,0.998,0.0,9.6864
Backward_fall,88,Lying,Standing,False,0.997,0.0,10.3392
Backward_fall,89,Lying,Standing,False,0.997,0.0,6.6126
Backward_fall,90,Lying,Standing,False,0.996,0.0,7.277
Backward_fall,91,Lying,Standing,False,0.996,0.0,8.212
Backward_fall,92,Lying,Standing,False,0.995,0.0,9.8997
Backward_fall,93,Lying,Standing,False,0.995,0.0,10.3184
Backward_fall,94,Lying,Standing,False,0.996,0.0,10.3118
Backward_fall,95,Lying,Standing,False,0.996,0.0,12.5674
Backward_fall,96,Lying,Standing,False,0.997,0.0,10.5545
Backward_fall,97,Lying,Standing,False,0.997,0.0,11.5915
Backward_fall,98,Lying,Standing,False,0.998,0.0,12.6175
Backward_fall,99,Lying,Standing,False,0.999,0.0,12.904
Backward_fall,100,Lying,Standing,False,0.999,1.0,13.2573
Backward_fall,101,Lying,Standing,False,0.999,0.0,12.0399
Backward_fall,102,Lying,Standing,False,0.999,0.0,11.5491
Backward_fall,103,Lying,Standing,False,0.999,0.0,11.6324
Backward_fall,104,Lying,Standing,False,0.999,0.0,13.137
Backward_fall,105,Lying,Standing,False,0.999,1.0,11.91
Backward_fall,106,Lying,Standing,False,0.998,1.0,11.0803
Backward_fall,107,Lying,Standing,False,0.997,0.0,11.4004
Backward_fall,108,Lying,Standing,False,0.997,0.0,10.6994
Backward_fall,109,Lying,Standing,False,0.996,0.0,10.9625
Backward_fall,110,Lying,Standing,False,0.993,0.0,17.4398
Backward_fall,111,Lying,Standing,False,0.993,0.0,11.94
Chair_fall,31,Sitting,Unknown,False,0.563,1.0,12.678
Chair_fall,32,Sitting,Unknown,False,0.563,1.0,16.9091
Chair_fall,33,Sitting,Unknown,False,0.563,1.0,17.7769
Chair_fall,34,Sitting,Unknown,False,0.563,1.0,11.0776
Chair_fall,35,Sitting,Unknown,False,0.563,1.0,6.5619
Chair_fall,36,Sitting,Unknown,False,0.563,1.0,9.7336
Chair_fall,37,Sitting,Unknown,False,0.563,1.0,7.4687
Chair_fall,38,Sitting,Unknown,False,0.563,1.0,8.5553
Chair_fall,39,Sitting,Unknown,False,0.563,1.0,6.3274
Chair_fall,40,Sitting,Unknown,False,0.621,0.0,8.9685
Chair_fall,41,Sitting,Unknown,False,0.63,1.0,11.8531
Chair_fall,42,,Unknown,,0.63,1.0,11.2657
Chair_fall,43,,Unknown,,0.644,1.0,25.8004
Chair_fall,44,,Unknown,,0.664,0.0,19.1357
Chair_fall,45,,Lying,,0.859,0.0,15.484
Chair_fall,46,,Lying,,0.881,0.0,17.994
Chair_fall,47,,Lying,,0.895,0.0,14.5344
Chair_fall,48,,Lying,,0.912,0.0,10.978
Chair_fall,49,,Lying,,0.921,0.0,15.7164
Chair_fall,50,,Lying,,0.967,0.0,9.2009
Chair_fall,51,,Lying,,0.962,0.0,12.3766
Chair_fall,52,,Lying,,0.956,0.0,14.3441
Chair_fall,53,,Lying,,0.935,0.0,13.5125
Chair_fall,54,,Lying,,0.889,0.0,6.5164
Chair_fall,55,,Lying,,0.838,0.0,6.2774
Chair_fall,56,,Lying,,0.771,0.0,9.219
Chair_fall,57,,Lying,,0.75,0.0,9.5499
Chair_fall,58,,Lying,,0.685,0.0,6.2638
Chair_fall,59,,Lying,,0.65,0.0,6.2387
Chair_fall,60,,Lying,,0.613,0.0,8.061
Chair_fall,61,,Lying,,0.597,0.0,7.603
