clip_name,frame_number,gt_label,pred_label,correct,confidence,nan_fraction,latency_ms
Bend_pickup_lowLight,31,,Standing,,0.945,0.0,33.6784
Bend_pickup_lowLight,32,,Standing,,0.944,0.0,35.2094
Bend_pickup_lowLight,33,,Standing,,0.941,0.0,36.0072
Bend_pickup_lowLight,34,,Standing,,0.941,0.0,31.6537
Bend_pickup_lowLight,35,,Standing,,0.94,0.0,33.256
Bend_pickup_lowLight,36,,Standing,,0.938,0.0,41.6282
Bend_pickup_lowLight,37,,Standing,,0.938,0.0,29.3589
Bend_pickup_lowLight,38,,Standing,,0.937,0.0,32.7312
Bend_pickup_lowLight,39,,Standing,,0.933,0.0,34.4504
Bend_pickup_lowLight,40,,Standing,,0.929,0.0,48.7172
Bend_pickup_lowLight,41,,Standing,,0.923,0.0,48.2896
Bend_pickup_lowLight,42,,Standing,,0.913,0.0,26.5889
Bend_pickup_lowLight,43,,Standing,,0.901,0.0,27.318
Bend_pickup_lowLight,44,,Standing,,0.891,0.0,27.1327
Bend_pickup_lowLight,45,,Standing,,0.869,0.0,34.1529
Bend_pickup_lowLight,46,,Standing,,0.817,0.0,26.4204
Bend_pickup_lowLight,47,,Standing,,0.745,0.0,26.2116
Bend_pickup_lowLight,48,,Standing,,0.665,0.0,26.7275
Bend_pickup_lowLight,49,,Standing,,0.566,0.0,28.7645
Bend_pickup_lowLight,50,,Standing,,0.467,0.0,29.4594
Bend_pickup_lowLight,51,,Standing,,0.421,0.0,32.3411
Bend_pickup_lowLight,52,,Standing,,0.385,0.0,31.5303
Bend_pickup_lowLight,53,,Lying,,0.317,0.0,32.4384
Bend_pickup_lowLight,54,,Lying,,0.33,0.0,27.0278
Bend_pickup_lowLight,55,,Lying,,0.334,0.0,26.0905
Bend_pickup_lowLight,56,,Lying,,0.34,0.0,27.7952
Bend_pickup_lowLight,57,,Lying,,0.354,0.0,25.7464
Bend_pickup_lowLight,58,,Sitting,,0.367,0.0,28.8103
Bend_pickup_lowLight,59,,Sitting,,0.379,0.0,26.6092
Bend_pickup_lowLight,60,,Sitting,,0.391,0.0,26.1482
Bend_pickup_lowLight,61,,Sitting,,0.415,0.0,29.6348
Bend_pickup_lowLight,62,,Sitting,,0.433,0.0,26.4391
Bend_pickup_lowLight,63,,Sitting,,0.452,0.0,27.7675
Bend_pickup_lowLight,64,,Sitting,,0.464,0.0,27.3696
