frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
1,0.03333333333333333,Sitting,False,False,False,0.0,0.55
2,0.06666666666666667,Sitting,False,False,False,0.0,0.62
3,0.1,Sitting,False,False,False,0.0,0.62
4,0.13333333333333333,Sitting,False,False,False,0.0,0.62
5,0.16666666666666666,Sitting,False,False,False,0.0,0.62
6,0.2,Sitting,False,False,False,0.0,0.62
7,0.23333333333333334,Sitting,False,False,False,0.0,0.62
8,0.26666666666666666,Sitting,False,False,False,0.0,0.62
9,0.3,Sitting,False,False,False,0.0,0.62
10,0.3333333333333333,Sitting,False,False,False,0.0,0.62
11,0.36666666666666664,Sitting,False,False,False,0.0,0.62
12,0.4,Sitting,False,False,False,0.0,0.62
13,0.43333333333333335,Sitting,False,False,False,0.0,0.62
14,0.4666666666666667,Sitting,False,False,False,0.0,0.62
15,0.5,Sitting,False,False,False,0.0,0.62
16,0.5333333333333333,Sitting,False,False,False,0.0,0.62
17,0.5666666666666667,Sitting,False,False,False,0.0,0.62
18,0.6,Sitting,False,False,False,0.0,0.62
19,0.6333333333333333,Sitting,False,False,False,0.0,0.62
20,0.6666666666666666,Sitting,False,False,False,0.0,0.62
21,0.7,Sitting,False,False,False,0.0,0.62
22,0.7333333333333333,Sitting,False,False,False,0.0,0.62
23,0.7666666666666667,Sitting,False,False,False,0.0,0.62
24,0.8,Sitting,False,False,False,0.0,0.62
25,0.8333333333333334,Sitting,False,False,False,0.0,0.62
26,0.8666666666666667,Sitting,False,False,False,0.0,0.62
27,0.9,Sitting,False,False,False,0.0,0.62
28,0.9333333333333333,Sitting,False,False,False,0.0,0.62
29,0.9666666666666667,Sitting,False,False,False,0.0,0.62
30,1.0,Sitting,False,False,False,0.0,0.62
31,1.0333333333333334,Sitting,False,False,False,0.0,0.62
32,1.0666666666666667,Sitting,False,False,False,0.0,0.62
33,1.1,Sitting,False,False,False,0.0,0.62
34,1.1333333333333333,Sitting,False,False,False,0.0,0.62
35,1.1666666666666667,Sitting,False,False,False,0.0,0.62
36,1.2,Sitting,False,False,False,0.0,0.62
37,1.2333333333333334,Sitting,False,False,False,0.0,0.62
38,1.2666666666666666,Sitting,False,False,False,0.0,0.62
39,1.3,Sitting,False,False,False,0.0,0.62
40,1.3333333333333333,Sitting,False,False,False,0.0,0.62
41,1.3666666666666667,Sitting,False,False,False,0.0,0.62
42,1.4,Sitting,False,False,False,0.0,0.62
43,1.4333333333333333,Sitting,False,False,False,0.0,0.62
44,1.4666666666666666,Sitting,False,False,False,0.0,0.62
45,1.5,Sitting,False,False,False,0.0,0.62
46,1.5333333333333334,Sitting,False,False,False,0.9956,0.62
47,1.5666666666666667,Sitting,False,False,False,0.9957,0.62
48,1.6,Sitting,False,False,False,0.9958,0.62
49,1.6333333333333333,Sitting,False,False,False,0.9959,0.62
50,1.6666666666666667,Sitting,False,False,False,0.9959,0.62
51,1.7,Sitting,False,True,True,0.996,0.62
52,1.7333333333333334,Sitting,False,True,True,0.9959,0.62
53,1.7666666666666666,Sitting,False,True,True,0.9958,0.62
54,1.8,Sitting,False,True,True,0.9958,0.62
55,1.8333333333333333,Sitting,False,True,True,0.9955,0.62
56,1.8666666666666667,Sitting,False,True,True,0.9953,0.62
57,1.9,Sitting,False,True,True,0.9951,0.62
58,1.9333333333333333,Sitting,False,True,True,0.9944,0.62
59,1.9666666666666666,Sitting,False,True,True,0.994,0.62
60,2.0,Sitting,False,True,True,0.9933,0.62
61,2.033333333333333,Sitting,False,True,True,0.993,0.62
62,2.066666666666667,Sitting,False,True,True,0.9927,0.62
63,2.1,Lying,False,True,True,0.9925,0.65
64,2.1333333333333333,Lying,False,True,True,0.9918,0.65
65,2.1666666666666665,Lying,False,True,True,0.991,0.65
66,2.2,Lying,False,True,True,0.9898,0.65
67,2.2333333333333334,Lying,False,True,True,0.988,0.65
68,2.2666666666666666,Sitting,False,True,True,0.9859,0.62
69,2.3,Sitting,False,True,True,0.9835,0.62
70,2.3333333333333335,Sitting,False,True,True,0.9816,0.62
71,2.3666666666666667,Sitting,False,True,True,0.9799,0.62
72,2.4,Sitting,False,True,True,0.978,0.62
73,2.433333333333333,Sitting,False,True,True,0.9761,0.62
74,2.466666666666667,Sitting,False,True,True,0.9738,0.62
75,2.5,Sitting,False,True,True,0.9704,0.62
76,2.533333333333333,Sitting,False,True,True,0.9672,0.62
77,2.566666666666667,Sitting,False,True,True,0.9611,0.62
78,2.6,Sitting,False,True,True,0.9561,0.62
79,2.6333333333333333,Sitting,False,True,True,0.9501,0.62
80,2.6666666666666665,Sitting,False,True,True,0.9403,0.62
81,2.7,Sitting,False,True,True,0.9368,0.62
82,2.7333333333333334,Sitting,False,True,True,0.9341,0.62
83,2.7666666666666666,Sitting,False,True,True,0.9189,0.62
84,2.8,Sitting,False,True,True,0.9161,0.62
85,2.8333333333333335,Sitting,False,True,True,0.9031,0.62
86,2.8666666666666667,Sitting,False,True,True,0.8914,0.62
87,2.9,Sitting,False,True,True,0.8863,0.62
88,2.933333333333333,Sitting,False,True,True,0.8751,0.62
89,2.966666666666667,Sitting,False,True,True,0.8768,0.62
90,3.0,Sitting,False,True,True,0.8687,0.62
91,3.033333333333333,Sitting,False,True,True,0.8649,0.62
92,3.066666666666667,Sitting,False,True,True,0.861,0.62
93,3.1,Sitting,False,True,True,0.8602,0.62
94,3.1333333333333333,Sitting,False,True,True,0.8631,0.62
95,3.1666666666666665,Sitting,False,True,True,0.8623,0.62
96,3.2,Sitting,False,True,True,0.863,0.62
97,3.2333333333333334,Sitting,False,True,True,0.8631,0.62
98,3.2666666666666666,Sitting,False,True,True,0.8637,0.62
99,3.3,Sitting,False,True,True,0.8601,0.62
100,3.3333333333333335,Sitting,False,True,True,0.8636,0.62
101,3.3666666666666667,Sitting,False,True,True,0.866,0.62
102,3.4,Sitting,False,True,True,0.8666,0.62
103,3.433333333333333,Sitting,False,True,True,0.8696,0.62
104,3.466666666666667,Sitting,False,True,True,0.8766,0.62
105,3.5,Sitting,False,True,True,0.8814,0.62
106,3.533333333333333,Sitting,False,True,True,0.8866,0.62
107,3.566666666666667,Sitting,False,True,True,0.8888,0.62
108,3.6,Sitting,False,True,True,0.8899,0.62
109,3.6333333333333333,Sitting,False,True,True,0.8949,0.62
110,3.6666666666666665,Sitting,False,True,True,0.8953,0.62
111,3.7,Sitting,False,True,True,0.8974,0.62
112,3.7333333333333334,Sitting,False,True,True,0.9014,0.62
113,3.7666666666666666,Sitting,False,True,True,0.9026,0.62
114,3.8,Sitting,False,True,True,0.9066,0.62
115,3.8333333333333335,Sitting,False,True,True,0.9108,0.62
116,3.8666666666666667,Sitting,False,True,True,0.9079,0.62
117,3.9,Sitting,False,True,True,0.9142,0.62
118,3.933333333333333,Sitting,False,True,True,0.9163,0.62
119,3.966666666666667,Sitting,False,True,True,0.9165,0.62
120,4.0,Sitting,False,True,True,0.9193,0.62
121,4.033333333333333,Sitting,False,True,True,0.9171,0.62
122,4.066666666666666,Sitting,False,True,True,0.9253,0.62
123,4.1,Sitting,False,True,True,0.9254,0.62
124,4.133333333333334,Sitting,False,True,True,0.9241,0.62
125,4.166666666666667,Sitting,False,True,True,0.9211,0.62
126,4.2,Sitting,False,True,True,0.9199,0.62
127,4.233333333333333,Sitting,False,True,True,0.9221,0.62
128,4.266666666666667,Sitting,False,True,True,0.9227,0.62
129,4.3,Sitting,False,True,True,0.9208,0.62
130,4.333333333333333,Sitting,False,True,True,0.9201,0.62
131,4.366666666666666,Sitting,False,True,True,0.9158,0.62
132,4.4,Sitting,False,True,True,0.9165,0.62
133,4.433333333333334,Sitting,False,True,True,0.915,0.62
134,4.466666666666667,Sitting,False,True,True,0.9171,0.62
135,4.5,Sitting,False,True,True,0.916,0.62
136,4.533333333333333,Sitting,False,True,True,0.9159,0.62
137,4.566666666666666,Sitting,False,True,True,0.9166,0.62
138,4.6,Sitting,False,True,True,0.9172,0.62
139,4.633333333333334,Sitting,False,True,True,0.9158,0.62
140,4.666666666666667,Sitting,False,True,True,0.916,0.62
141,4.7,Sitting,False,True,True,0.9135,0.62
142,4.733333333333333,Sitting,False,True,True,0.9153,0.62
143,4.766666666666667,Sitting,False,True,True,0.9174,0.62
144,4.8,Sitting,False,True,True,0.9154,0.62
145,4.833333333333333,Sitting,False,True,True,0.9167,0.62
146,4.866666666666666,Sitting,False,True,True,0.9199,0.62
147,4.9,Sitting,False,True,True,0.9206,0.62
148,4.933333333333334,Sitting,False,True,True,0.922,0.62
149,4.966666666666667,Sitting,False,True,True,0.9213,0.62
150,5.0,Sitting,False,True,True,0.9226,0.62
151,5.033333333333333,Sitting,False,True,True,0.9192,0.62
152,5.066666666666666,Sitting,False,True,True,0.9198,0.62
153,5.1,Sitting,False,True,True,0.9182,0.62
154,5.133333333333334,Sitting,False,True,True,0.9202,0.62
155,5.166666666666667,Sitting,False,True,True,0.9214,0.62
156,5.2,Sitting,False,True,True,0.9214,0.62
157,5.233333333333333,Sitting,False,True,True,0.9207,0.62
158,5.266666666666667,Sitting,False,True,True,0.92,0.62
159,5.3,Sitting,False,True,True,0.9204,0.62
160,5.333333333333333,Sitting,False,True,True,0.9182,0.62
161,5.366666666666666,Sitting,False,True,True,0.9174,0.62
162,5.4,Sitting,False,True,True,0.9148,0.62
163,5.433333333333334,Sitting,False,True,True,0.9145,0.62
164,5.466666666666667,Sitting,False,True,True,0.9089,0.62
165,5.5,Sitting,False,True,True,0.91,0.62
166,5.533333333333333,Sitting,False,True,True,0.9101,0.62
167,5.566666666666666,Sitting,False,True,True,0.9052,0.62
168,5.6,Sitting,False,True,True,0.9048,0.62
169,5.633333333333334,Sitting,False,True,True,0.9042,0.62
170,5.666666666666667,Sitting,False,True,True,0.9041,0.62
171,5.7,Sitting,False,True,True,0.9058,0.62
172,5.733333333333333,Sitting,False,True,True,0.9086,0.62
173,5.766666666666667,Sitting,False,True,True,0.9089,0.62
174,5.8,Sitting,False,True,True,0.9123,0.62
175,5.833333333333333,Sitting,False,True,True,0.9136,0.62
176,5.866666666666666,Sitting,False,True,True,0.9161,0.62
