timestamp,frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,posture_label,other_labels
1782655416.9015105,1,0.4224676191806793,0.23410123586654663,0.44271695613861084,0.18700098991394043,0.45509958267211914,0.18531078100204468,0.46866482496261597,0.18441075086593628,0.3974025249481201,0.19400984048843384,0.3835380971431732,0.19650745391845703,0.3706906735897064,0.2000313401222229,0.4929458796977997,0.1990256905555725,0.3597775399684906,0.21990644931793213,0.45424479246139526,0.28030985593795776,0.40266209840774536,0.29161912202835083,0.6063656210899353,0.46373647451400757,0.28415900468826294,0.4658258557319641,0.629372239112854,0.8736315369606018,0.19212670624256134,0.8074420690536499,0.44452691078186035,0.9693340063095093,0.37212616205215454,0.966179370880127,0.3938523232936859,1.046783208847046,0.43096908926963806,1.0080684423446655,0.3791256844997406,0.9968900680541992,0.46186554431915283,0.9663152098655701,0.37425071001052856,0.9479863047599792,0.4386945366859436,0.9497532844543457,0.5379812121391296,0.9805310368537903,0.32517170906066895,0.9711867570877075,0.5250440239906311,1.3176530599594116,0.30840522050857544,1.2771941423416138,0.5183326005935669,1.7656888961791992,0.34100985527038574,1.7866952419281006,0.515371561050415,1.8242576122283936,0.35078901052474976,1.853163242340088,0.5006957650184631,1.9244251251220703,0.35328030586242676,1.9646241664886475,Sitting,torso_only_sitting
1782655416.989377,2,0.41736695170402527,0.23711800575256348,0.437219500541687,0.1899661421775818,0.45062491297721863,0.1870855689048767,0.4626707136631012,0.18524283170700073,0.3918988108634949,0.19857186079025269,0.3783239424228668,0.2012007236480713,0.3663139343261719,0.20417135953903198,0.48814505338668823,0.19834238290786743,0.3597410321235657,0.220528244972229,0.4519842863082886,0.28149116039276123,0.3991761803627014,0.2947313189506531,0.6083107590675354,0.4673346281051636,0.28565627336502075,0.4655022621154785,0.6308580636978149,0.8795225620269775,0.18937526643276215,0.8022274971008301,0.4492146670818329,0.9598653316497803,0.3693964183330536,0.9672735333442688,0.39178797602653503,1.0302566289901733,0.4132201075553894,1.0090570449829102,0.37741386890411377,0.9786278009414673,0.44441789388656616,0.9625357389450073,0.3845452666282654,0.9481993913650513,0.43238261342048645,0.9434185028076172,0.5283472537994385,0.9783613085746765,0.3147199749946594,0.9815951585769653,0.5195165276527405,1.3766106367111206,0.31219637393951416,1.3476312160491943,0.5214091539382935,1.8166370391845703,0.3318721354007721,1.8337690830230713,0.5204898118972778,1.8722221851348877,0.33773860335350037,1.9022464752197266,0.495288610458374,1.9839794635772705,0.34441423416137695,2.002549886703491,Sitting,torso_only_sitting
1782655417.034379,3,0.41736695170402527,0.23711800575256348,0.437219500541687,0.1899661421775818,0.45062491297721863,0.1870855689048767,0.4626707136631012,0.18524283170700073,0.3918988108634949,0.19857186079025269,0.3783239424228668,0.2012007236480713,0.3663139343261719,0.20417135953903198,0.48814505338668823,0.19834238290786743,0.3597410321235657,0.220528244972229,0.4519842863082886,0.28149116039276123,0.3991761803627014,0.2947313189506531,0.6083107590675354,0.4673346281051636,0.28565627336502075,0.4655022621154785,0.6308580636978149,0.8795225620269775,0.18937526643276215,0.8022274971008301,0.4492146670818329,0.9598653316497803,0.3693964183330536,0.9672735333442688,0.39178797602653503,1.0302566289901733,0.4132201075553894,1.0090570449829102,0.37741386890411377,0.9786278009414673,0.44441789388656616,0.9625357389450073,0.3845452666282654,0.9481993913650513,0.43238261342048645,0.9434185028076172,0.5283472537994385,0.9783613085746765,0.3147199749946594,0.9815951585769653,0.5195165276527405,1.3766106367111206,0.31219637393951416,1.3476312160491943,0.5214091539382935,1.8166370391845703,0.3318721354007721,1.8337690830230713,0.5204898118972778,1.8722221851348877,0.33773860335350037,1.9022464752197266,0.495288610458374,1.9839794635772705,0.34441423416137695,2.002549886703491,Sitting,torso_only_sitting
1782655417.0749311,4,0.41736695170402527,0.23711800575256348,0.437219500541687,0.1899661421775818,0.45062491297721863,0.1870855689048767,0.4626707136631012,0.18524283170700073,0.3918988108634949,0.19857186079025269,0.3783239424228668,0.2012007236480713,0.3663139343261719,0.20417135953903198,0.48814505338668823,0.19834238290786743,0.3597410321235657,0.220528244972229,0.4519842863082886,0.28149116039276123,0.3991761803627014,0.2947313189506531,0.6083107590675354,0.4673346281051636,0.28565627336502075,0.4655022621154785,0.6308580636978149,0.8795225620269775,0.18937526643276215,0.8022274971008301,0.4492146670818329,0.9598653316497803,0.3693964183330536,0.9672735333442688,0.39178797602653503,1.0302566289901733,0.4132201075553894,1.0090570449829102,0.37741386890411377,0.9786278009414673,0.44441789388656616,0.9625357389450073,0.3845452666282654,0.9481993913650513,0.43238261342048645,0.9434185028076172,0.5283472537994385,0.9783613085746765,0.3147199749946594,0.9815951585769653,0.5195165276527405,1.3766106367111206,0.31219637393951416,1.3476312160491943,0.5214091539382935,1.8166370391845703,0.3318721354007721,1.8337690830230713,0.5204898118972778,1.8722221851348877,0.33773860335350037,1.9022464752197266,0.495288610458374,1.9839794635772705,0.34441423416137695,2.002549886703491,Sitting,torso_only_sitting
1782655417.1159315,5,0.42208611965179443,0.23734885454177856,0.44349735975265503,0.18881338834762573,0.45584559440612793,0.18666774034500122,0.4682491421699524,0.18511873483657837,0.3962724208831787,0.1970616579055786,0.3815770447254181,0.19975262880325317,0.3692215383052826,0.2033977508544922,0.49235212802886963,0.1979420781135559,0.3606516122817993,0.22162050008773804,0.45515406131744385,0.28085196018218994,0.40127405524253845,0.2943301796913147,0.6065921783447266,0.4617677927017212,0.2877761721611023,0.4658992290496826,0.6329433917999268,0.8717427253723145,0.19337153434753418,0.8040337562561035,0.4477936029434204,0.9603601694107056,0.3739914894104004,0.9618220925331116,0.3889474868774414,1.0045183897018433,0.41608545184135437,1.0377540588378906,0.3767118752002716,0.948877215385437,0.46584799885749817,0.9603514671325684,0.38784611225128174,0.9259636998176575,0.4403107166290283,0.9435134530067444,0.53369140625,0.9819876551628113,0.3233356177806854,0.9791268110275269,0.5264264345169067,1.2952337265014648,0.3010597229003906,1.2846331596374512,0.5235323905944824,1.762488842010498,0.344754695892334,1.7874304056167603,0.5219682455062866,1.823352575302124,0.3566005229949951,1.851265549659729,0.5014662742614746,1.9259413480758667,0.3536391854286194,1.9656853675842285,Sitting,torso_only_sitting
1782655417.1564846,6,0.42208611965179443,0.23734885454177856,0.44349735975265503,0.18881338834762573,0.45584559440612793,0.18666774034500122,0.4682491421699524,0.18511873483657837,0.3962724208831787,0.1970616579055786,0.3815770447254181,0.19975262880325317,0.3692215383052826,0.2033977508544922,0.49235212802886963,0.1979420781135559,0.3606516122817993,0.22162050008773804,0.45515406131744385,0.28085196018218994,0.40127405524253845,0.2943301796913147,0.6065921783447266,0.4617677927017212,0.2877761721611023,0.4658992290496826,0.6329433917999268,0.8717427253723145,0.19337153434753418,0.8040337562561035,0.4477936029434204,0.9603601694107056,0.3739914894104004,0.9618220925331116,0.3889474868774414,1.0045183897018433,0.41608545184135437,1.0377540588378906,0.3767118752002716,0.948877215385437,0.46584799885749817,0.9603514671325684,0.38784611225128174,0.9259636998176575,0.4403107166290283,0.9435134530067444,0.53369140625,0.9819876551628113,0.3233356177806854,0.9791268110275269,0.5264264345169067,1.2952337265014648,0.3010597229003906,1.2846331596374512,0.5235323905944824,1.762488842010498,0.344754695892334,1.7874304056167603,0.5219682455062866,1.823352575302124,0.3566005229949951,1.851265549659729,0.5014662742614746,1.9259413480758667,0.3536391854286194,1.9656853675842285,Sitting,torso_only_sitting
1782655417.1976984,7,0.4182402789592743,0.23786544799804688,0.438195139169693,0.18914145231246948,0.45208844542503357,0.18663877248764038,0.4637961983680725,0.18510138988494873,0.3931168019771576,0.19691699743270874,0.37947845458984375,0.1993412971496582,0.3677268624305725,0.2021213173866272,0.4889850616455078,0.1981479525566101,0.3595820665359497,0.21974867582321167,0.45171910524368286,0.2818235158920288,0.3996081054210663,0.29274970293045044,0.6062183976173401,0.4628826379776001,0.28713738918304443,0.4705265164375305,0.6318045854568481,0.873172402381897,0.18949490785598755,0.8064932823181152,0.41299885511398315,0.9626436233520508,0.39193296432495117,0.9648826122283936,0.36008578538894653,1.0106703042984009,0.45411184430122375,1.0044643878936768,0.3469005525112152,0.9549214243888855,0.4788094758987427,0.9554122090339661,0.36079198122024536,0.9315447807312012,0.4579924941062927,0.941461443901062,0.531317949295044,0.983055055141449,0.32153961062431335,0.9799417853355408,0.5161001682281494,1.3158280849456787,0.28830844163894653,1.2870984077453613,0.512980580329895,1.7525136470794678,0.3431117832660675,1.7699000835418701,0.5126261115074158,1.8118305206298828,0.35851508378982544,1.8301498889923096,0.4913617968559265,1.908756136894226,0.34679317474365234,1.9444448947906494,Sitting,torso_only_sitting
1782655417.2757514,8,0.4182107150554657,0.2402368187904358,0.43958160281181335,0.19053268432617188,0.4522472023963928,0.1883378028869629,0.46380507946014404,0.18719369173049927,0.3929637670516968,0.19923144578933716,0.3778661787509918,0.2020300030708313,0.3660629391670227,0.2055395245552063,0.4888860881328583,0.20000499486923218,0.3591708242893219,0.22369873523712158,0.4511156976222992,0.28372442722320557,0.3979509472846985,0.29736948013305664,0.6047196984291077,0.46191757917404175,0.28609389066696167,0.46230554580688477,0.6300233602523804,0.8704326748847961,0.19459129869937897,0.8012322187423706,0.4053136110305786,0.9613689184188843,0.39067402482032776,0.9614360332489014,0.3315486013889313,1.0148839950561523,0.4280998408794403,1.0426290035247803,0.3207128047943115,0.9579804539680481,0.4646129012107849,0.9702357053756714,0.3381693661212921,0.9352654814720154,0.4541841149330139,0.9477545022964478,0.5327557921409607,0.9812700748443604,0.32386115193367004,0.9752151966094971,0.511322557926178,1.3485971689224243,0.29982510209083557,1.2817554473876953,0.513931155204773,1.7815324068069458,0.33879196643829346,1.7856502532958984,0.515822172164917,1.840901255607605,0.3520354628562927,1.8510539531707764,0.4924231469631195,1.9313480854034424,0.34144890308380127,1.961127519607544,Sitting,torso_only_sitting
1782655417.3162336,9,0.4182107150554657,0.2402368187904358,0.43958160281181335,0.19053268432617188,0.4522472023963928,0.1883378028869629,0.46380507946014404,0.18719369173049927,0.3929637670516968,0.19923144578933716,0.3778661787509918,0.2020300030708313,0.3660629391670227,0.2055395245552063,0.4888860881328583,0.20000499486923218,0.3591708242893219,0.22369873523712158,0.4511156976222992,0.28372442722320557,0.3979509472846985,0.29736948013305664,0.6047196984291077,0.46191757917404175,0.28609389066696167,0.46230554580688477,0.6300233602523804,0.8704326748847961,0.19459129869937897,0.8012322187423706,0.4053136110305786,0.9613689184188843,0.39067402482032776,0.9614360332489014,0.3315486013889313,1.0148839950561523,0.4280998408794403,1.0426290035247803,0.3207128047943115,0.9579804539680481,0.4646129012107849,0.9702357053756714,0.3381693661212921,0.9352654814720154,0.4541841149330139,0.9477545022964478,0.5327557921409607,0.9812700748443604,0.32386115193367004,0.9752151966094971,0.511322557926178,1.3485971689224243,0.29982510209083557,1.2817554473876953,0.513931155204773,1.7815324068069458,0.33879196643829346,1.7856502532958984,0.515822172164917,1.840901255607605,0.3520354628562927,1.8510539531707764,0.4924231469631195,1.9313480854034424,0.34144890308380127,1.961127519607544,Sitting,torso_only_sitting
1782655417.3560178,10,0.4182107150554657,0.2402368187904358,0.43958160281181335,0.19053268432617188,0.4522472023963928,0.1883378028869629,0.46380507946014404,0.18719369173049927,0.3929637670516968,0.19923144578933716,0.3778661787509918,0.2020300030708313,0.3660629391670227,0.2055395245552063,0.4888860881328583,0.20000499486923218,0.3591708242893219,0.22369873523712158,0.4511156976222992,0.28372442722320557,0.3979509472846985,0.29736948013305664,0.6047196984291077,0.46191757917404175,0.28609389066696167,0.46230554580688477,0.6300233602523804,0.8704326748847961,0.19459129869937897,0.8012322187423706,0.4053136110305786,0.9613689184188843,0.39067402482032776,0.9614360332489014,0.3315486013889313,1.0148839950561523,0.4280998408794403,1.0426290035247803,0.3207128047943115,0.9579804539680481,0.4646129012107849,0.9702357053756714,0.3381693661212921,0.9352654814720154,0.4541841149330139,0.9477545022964478,0.5327557921409607,0.9812700748443604,0.32386115193367004,0.9752151966094971,0.511322557926178,1.3485971689224243,0.29982510209083557,1.2817554473876953,0.513931155204773,1.7815324068069458,0.33879196643829346,1.7856502532958984,0.515822172164917,1.840901255607605,0.3520354628562927,1.8510539531707764,0.4924231469631195,1.9313480854034424,0.34144890308380127,1.961127519607544,Sitting,torso_only_sitting
